Timestamp,Class,Confidence,Restricted Area Violation
2025-04-24 00:02:02,person,0.6836299896240234,Yes
2025-04-24 00:02:04,person,0.7262622714042664,Yes
2025-04-24 00:02:06,person,0.7473076581954956,Yes
2025-04-24 00:02:08,person,0.8485190868377686,Yes
2025-04-24 00:02:14,person,0.49691399931907654,Yes
2025-04-24 00:02:16,person,0.698150634765625,Yes
2025-04-24 00:02:18,person,0.5976336598396301,Yes
2025-04-24 00:02:20,person,0.7678992748260498,Yes
2025-04-24 00:02:22,person,0.864470362663269,Yes
2025-04-24 00:05:09,person,0.8984732627868652,Yes
2025-04-24 00:05:11,person,0.9269909262657166,Yes
2025-04-24 00:05:13,person,0.8923081159591675,Yes
2025-04-24 00:05:15,person,0.899608314037323,Yes
2025-04-24 00:05:18,person,0.8427417874336243,Yes
2025-04-24 00:05:20,person,0.6547369956970215,Yes
2025-04-24 00:05:22,person,0.8351073861122131,Yes
2025-04-24 00:05:28,person,0.510545551776886,Yes
2025-04-24 00:05:30,person,0.888055145740509,Yes
2025-04-24 00:05:32,person,0.8854448795318604,Yes
2025-04-24 00:05:34,person,0.8699866533279419,Yes
2025-04-24 00:05:36,person,0.8516441583633423,Yes
2025-04-24 00:05:39,person,0.8561819791793823,Yes
2025-04-24 00:05:41,person,0.8526672720909119,Yes
2025-04-24 00:05:43,person,0.8170554637908936,Yes
2025-04-24 00:05:45,person,0.8708598613739014,Yes
2025-04-24 00:05:47,person,0.8562076687812805,Yes
2025-04-24 00:05:49,person,0.8782503008842468,Yes
2025-04-24 00:06:22,person,0.7725499868392944,Yes
2025-04-24 00:06:24,person,0.7054492235183716,Yes
2025-04-24 00:06:30,person,0.5603799819946289,Yes
2025-04-24 00:06:32,person,0.7164149880409241,Yes
2025-04-24 00:06:34,person,0.8318842053413391,Yes
2025-04-24 00:06:36,person,0.5017436742782593,Yes
2025-04-24 00:06:49,person,0.9049469232559204,Yes
2025-04-24 00:07:04,person,0.8771417140960693,Yes
2025-04-24 00:07:07,person,0.8775696754455566,Yes
2025-04-24 00:07:09,person,0.8703359961509705,Yes
2025-04-24 00:07:12,person,0.8125803470611572,Yes
2025-04-24 00:07:15,person,0.8128734827041626,Yes
2025-04-24 00:07:17,person,0.8189917206764221,Yes
2025-04-24 00:07:20,person,0.802313506603241,Yes
2025-04-24 00:07:24,person,0.8181500434875488,Yes
2025-04-24 00:07:31,person,0.8135325312614441,Yes
2025-04-24 00:07:37,person,0.7595226764678955,Yes
2025-04-24 00:07:39,person,0.6190106868743896,Yes
2025-04-24 00:07:42,person,0.6105893850326538,Yes
2025-04-24 00:07:45,person,0.7770328521728516,Yes
2025-04-24 00:07:47,person,0.8460759520530701,Yes
2025-04-24 00:16:58,person,0.9078862071037292,Yes
2025-04-24 00:17:00,person,0.8938865065574646,Yes
2025-04-24 00:17:07,person,0.852016270160675,Yes
2025-04-24 00:17:09,person,0.8772594928741455,Yes
2025-04-24 00:17:19,person,0.459015429019928,Yes
2025-04-24 00:17:28,person,0.7518268823623657,Yes
2025-04-24 00:17:30,person,0.7165336608886719,Yes
2025-04-24 00:17:35,person,0.832805335521698,Yes
2025-04-24 00:17:39,person,0.48026829957962036,Yes
2025-04-24 00:18:13,person,0.9045342206954956,Yes
2025-04-24 00:18:19,person,0.8548851013183594,Yes
2025-04-24 00:26:43,person,0.7597290873527527,Yes
2025-04-24 00:26:45,person,0.7859920859336853,Yes
2025-04-24 00:26:47,person,0.6924014091491699,Yes
2025-04-24 00:52:15,person,0.83,Yes
2025-04-24 00:52:17,person,0.82,Yes
2025-04-24 00:52:19,person,0.81,Yes
2025-04-24 00:52:21,person,0.81,Yes
2025-04-24 00:52:23,person,0.88,Yes
2025-04-24 00:52:29,person,0.69,Yes
2025-04-24 00:52:31,person,0.87,Yes
2025-04-24 00:52:33,person,0.64,Yes
2025-04-24 00:52:35,person,0.85,Yes
2025-04-24 00:52:40,person,0.88,Yes
2025-04-24 00:52:42,person,0.84,Yes
2025-04-24 00:52:44,person,0.82,Yes
2025-04-24 00:52:46,person,0.87,Yes
2025-04-24 00:52:48,person,0.87,Yes
2025-04-24 00:52:50,person,0.47,Yes
2025-04-24 00:52:52,person,0.54,Yes
2025-04-24 00:52:56,person,0.80,Yes
2025-04-24 19:09:40,person,0.80,Yes
2025-04-24 19:09:44,person,0.74,Yes
2025-04-24 19:09:46,person,0.85,Yes
2025-04-24 19:09:48,person,0.84,Yes
2025-04-24 19:09:50,person,0.83,Yes
2025-04-24 19:09:54,person,0.65,Yes
2025-04-24 19:09:56,person,0.68,Yes
2025-04-24 19:09:58,person,0.77,Yes
2025-04-24 19:10:00,person,0.88,Yes
2025-04-24 19:10:03,person,0.76,Yes
2025-04-24 19:10:32,person,0.67,Yes
2025-04-24 19:10:34,person,0.87,Yes
2025-04-24 19:10:34,person,0.85,Yes
2025-04-24 19:10:37,person,0.79,Yes
2025-04-24 19:10:38,person,0.81,Yes
2025-04-24 19:11:17,person,0.84,Yes
2025-04-24 19:11:19,person,0.80,Yes
2025-04-24 19:11:21,person,0.75,Yes
2025-04-24 19:11:23,person,0.83,Yes
2025-04-24 19:11:25,person,0.83,Yes
2025-04-24 19:11:27,person,0.87,Yes
2025-04-24 19:11:29,person,0.86,Yes
2025-04-24 19:11:32,person,0.84,Yes
2025-04-24 19:11:34,person,0.85,Yes
2025-04-24 19:11:37,person,0.75,Yes
2025-04-24 19:11:40,person,0.70,Yes
2025-04-24 19:11:42,person,0.84,Yes
2025-04-24 19:11:44,person,0.72,Yes
2025-04-24 19:11:53,bicycle,0.81,Yes
2025-04-24 19:11:57,bicycle,0.86,Yes
2025-04-24 19:12:05,bicycle,0.53,Yes
2025-04-24 19:12:09,bicycle,0.53,Yes
2025-04-24 19:18:41,person,0.87,Yes
2025-04-24 19:18:43,person,0.80,Yes
2025-04-24 19:26:16,head,0.69,Yes
2025-04-24 19:26:37,helmet,0.82,Yes
2025-04-24 19:26:37,head,0.69,Yes
2025-04-24 19:26:43,helmet,0.89,Yes
2025-04-24 19:26:49,head,0.43,Yes
2025-04-24 19:27:00,helmet,0.88,Yes
2025-04-24 19:27:13,helmet,0.85,Yes
2025-04-24 19:27:39,head,0.72,Yes
2025-04-24 19:28:04,head,0.86,Yes
2025-04-24 19:28:14,head,0.43,Yes
2025-04-24 19:28:30,head,0.65,Yes
2025-04-24 19:28:33,head,0.64,Yes
2025-04-24 19:41:43,head,0.67,Yes
2025-04-24 19:41:49,head,0.41,Yes
2025-04-24 19:41:53,head,0.50,Yes
2025-04-24 19:43:48,helmet,0.55,Yes
2025-04-24 20:15:52,helmet,0.92,Yes
2025-04-24 20:15:54,helmet,0.86,Yes
2025-04-24 20:15:59,helmet,0.86,Yes
2025-04-24 20:16:01,helmet,0.69,Yes
2025-04-24 20:16:03,helmet,0.90,Yes
2025-04-24 20:16:06,helmet,0.90,Yes
2025-04-24 20:16:29,helmet,0.53,Yes
2025-04-24 20:19:44,person,0.88,Yes
2025-04-24 20:19:53,person,0.79,Yes
2025-04-24 20:19:55,person,0.73,Yes
2025-04-24 20:19:57,person,0.88,Yes
2025-04-24 20:20:00,person,0.48,Yes
2025-04-24 20:20:02,person,0.53,Yes
2025-04-24 20:20:04,person,0.49,Yes
2025-04-24 20:20:06,person,0.88,Yes
2025-04-24 20:20:31,head,0.60,Yes
2025-04-24 20:20:33,head,0.73,Yes
2025-04-24 20:20:36,head,0.48,Yes
2025-04-24 20:20:38,head,0.47,Yes
2025-04-24 20:20:53,head,0.79,Yes
2025-04-24 20:20:58,head,0.47,Yes
2025-04-24 20:21:08,helmet,0.83,Yes
2025-04-24 20:21:09,head,0.41,Yes
2025-04-24 20:21:10,helmet,0.94,Yes
2025-04-24 20:21:12,helmet,0.93,Yes
2025-04-24 20:21:14,helmet,0.94,Yes
2025-04-24 20:21:14,head,0.48,Yes
2025-04-24 20:21:18,head,0.72,Yes
2025-04-24 20:21:20,head,0.91,Yes
2025-04-24 20:21:22,head,0.92,Yes
2025-04-24 20:21:24,head,0.92,Yes
2025-04-24 20:21:26,helmet,0.88,Yes
2025-04-24 20:21:28,helmet,0.88,Yes
2025-04-24 20:21:30,head,0.72,Yes
2025-04-24 20:21:32,head,0.59,Yes
2025-04-24 20:21:34,head,0.44,Yes
2025-04-24 20:21:38,head,0.62,Yes
2025-04-24 20:21:40,head,0.87,Yes
2025-04-24 20:21:42,head,0.63,Yes
2025-04-24 20:21:44,head,0.52,Yes
2025-04-24 20:21:46,head,0.56,Yes
2025-04-24 20:21:48,head,0.51,Yes
2025-04-24 20:22:29,head,0.73,Yes
2025-04-24 20:22:32,helmet,0.60,Yes
2025-04-24 20:22:32,head,0.65,Yes
2025-04-24 20:22:34,head,0.58,Yes
2025-04-24 20:22:36,head,0.65,Yes
2025-04-24 20:22:38,helmet,0.44,Yes
2025-04-24 20:22:38,head,0.64,Yes
2025-04-24 20:23:02,helmet,0.87,Yes
2025-04-24 20:23:05,head,0.88,Yes
2025-04-24 20:23:07,head,0.93,Yes
2025-04-24 20:23:09,head,0.89,Yes
2025-04-24 20:23:09,helmet,0.44,Yes
2025-04-24 20:23:11,head,0.77,Yes
2025-04-24 20:23:13,head,0.87,Yes
2025-04-24 20:23:15,helmet,0.61,Yes
2025-04-24 20:23:17,helmet,0.93,Yes
2025-04-24 20:23:19,helmet,0.93,Yes
2025-04-24 20:23:21,helmet,0.93,Yes
2025-04-24 20:23:23,head,0.72,Yes
2025-04-24 20:23:24,helmet,0.72,Yes
2025-04-24 20:23:25,head,0.55,Yes
2025-04-24 20:28:41,helmet,0.47,Yes
2025-04-24 20:28:42,head,0.44,Yes
2025-04-24 20:28:45,head,0.42,Yes
2025-04-24 20:28:47,helmet,0.53,Yes
2025-04-24 20:28:47,head,0.46,Yes
2025-04-24 20:28:49,helmet,0.58,Yes
2025-04-24 20:28:51,helmet,0.93,Yes
2025-04-24 20:28:54,helmet,0.92,Yes
2025-04-24 20:28:57,head,0.90,Yes
2025-04-24 20:29:07,head,0.91,Yes
2025-04-24 20:29:09,head,0.92,Yes
2025-04-24 20:29:11,head,0.92,Yes
2025-04-24 20:29:14,head,0.47,Yes
2025-04-24 20:29:16,helmet,0.91,Yes
2025-04-24 20:29:18,helmet,0.94,Yes
2025-04-24 20:29:20,helmet,0.95,Yes
2025-04-24 20:29:21,head,0.92,Yes
2025-04-24 20:29:23,head,0.94,Yes
2025-04-24 20:29:26,head,0.92,Yes
2025-04-24 20:29:28,head,0.65,Yes
2025-04-24 20:29:30,helmet,0.53,Yes
2025-04-24 20:29:30,head,0.66,Yes
2025-04-24 20:29:32,head,0.51,Yes
2025-04-24 20:29:34,head,0.89,Yes
2025-04-24 20:29:35,helmet,0.91,Yes
2025-04-24 20:29:37,head,0.91,Yes
2025-04-24 20:29:37,helmet,0.92,Yes
2025-04-24 20:29:39,head,0.92,Yes
2025-04-24 20:29:39,helmet,0.92,Yes
2025-04-24 20:29:41,head,0.92,Yes
2025-04-24 20:29:43,head,0.93,Yes
2025-04-24 20:29:43,helmet,0.45,Yes
2025-04-24 20:29:45,head,0.93,Yes
2025-04-24 20:29:47,helmet,0.49,Yes
2025-04-24 20:29:47,head,0.90,Yes
2025-04-24 20:29:49,helmet,0.49,Yes
2025-04-24 20:29:49,head,0.87,Yes
2025-04-24 20:29:54,head,0.42,Yes
2025-04-24 20:29:56,head,0.72,Yes
2025-04-24 20:30:00,head,0.51,Yes
2025-04-24 20:30:02,head,0.60,Yes
2025-04-24 20:42:22,head,0.65,Yes
2025-04-24 20:42:26,head,0.76,Yes
2025-04-24 20:42:26,helmet,0.49,Yes
2025-04-24 20:42:35,head,0.49,Yes
2025-04-24 20:42:37,head,0.47,Yes
2025-04-24 20:42:40,head,0.41,Yes
2025-04-24 20:42:42,head,0.52,Yes
2025-04-24 20:42:42,helmet,0.77,Yes
2025-04-24 20:42:53,helmet,0.67,Yes
2025-04-24 20:43:04,head,0.82,Yes
2025-04-24 20:43:05,helmet,0.70,Yes
2025-04-24 20:43:06,head,0.84,Yes
2025-04-24 20:43:08,head,0.73,Yes
2025-04-24 20:43:10,head,0.93,Yes
2025-04-24 20:43:12,head,0.91,Yes
2025-04-24 20:43:31,helmet,0.54,Yes
2025-04-24 20:43:33,helmet,0.93,Yes
2025-04-24 20:43:35,helmet,0.93,Yes
2025-04-24 20:43:43,helmet,0.94,Yes
2025-04-24 20:43:47,head,0.59,Yes
2025-04-24 20:43:55,helmet,0.91,Yes
2025-04-24 20:43:57,helmet,0.93,Yes
2025-04-24 20:44:00,head,0.44,Yes
2025-04-24 20:44:03,head,0.49,Yes
2025-04-24 20:44:09,helmet,0.91,Yes
2025-04-24 20:44:11,head,0.74,Yes
2025-04-24 20:44:11,helmet,0.92,Yes
2025-04-24 20:44:13,helmet,0.94,Yes
2025-04-24 20:44:16,head,0.41,Yes
2025-04-24 20:59:17,head,0.88,Yes
2025-04-24 20:59:23,head,0.56,Yes
2025-04-24 20:59:32,helmet,0.93,Yes
2025-04-24 21:05:16,head,0.87,Yes
2025-04-24 21:05:18,head,0.90,Yes
2025-04-24 21:05:29,helmet,0.93,Yes
2025-04-24 21:05:31,helmet,0.94,Yes
2025-04-24 21:22:29,helmet,0.83,Yes
2025-04-24 21:22:30,head,0.85,Yes
2025-04-24 21:22:32,helmet,0.89,Yes
2025-04-24 21:22:35,head,0.59,Yes
2025-04-24 21:22:39,head,0.85,Yes
2025-04-24 21:22:41,helmet,0.85,Yes
2025-04-24 21:22:41,head,0.43,Yes
2025-04-24 21:22:43,helmet,0.75,Yes
2025-04-24 21:22:44,head,0.86,Yes
2025-04-24 21:22:46,head,0.91,Yes
2025-04-24 21:22:48,head,0.66,Yes
2025-04-24 21:22:50,head,0.55,Yes
2025-04-24 21:23:03,helmet,0.93,Yes
2025-04-24 21:23:05,helmet,0.94,Yes
2025-04-24 21:30:12,helmet,0.87,Yes
2025-04-24 21:30:14,head,0.72,Yes
2025-04-24 21:30:16,helmet,0.91,Yes
2025-04-24 21:30:30,helmet,0.58,Yes
2025-04-24 21:30:32,helmet,0.92,Yes
2025-04-24 21:30:37,helmet,0.43,Yes
2025-04-24 21:30:37,head,0.48,Yes
2025-04-24 21:30:39,helmet,0.44,Yes
2025-04-24 21:30:40,head,0.75,Yes
2025-04-24 21:30:42,head,0.85,Yes
2025-04-24 21:30:43,helmet,0.66,Yes
2025-04-24 21:30:44,head,0.42,Yes
2025-04-24 21:30:45,helmet,0.47,Yes
2025-04-24 21:30:46,head,0.74,Yes
2025-04-24 21:30:47,helmet,0.54,Yes
2025-04-24 21:30:49,head,0.46,Yes
2025-04-24 21:30:51,head,0.58,Yes
2025-04-24 21:30:53,head,0.65,Yes
2025-04-24 21:30:55,head,0.52,Yes
2025-04-24 21:30:57,helmet,0.59,Yes
2025-04-24 21:31:03,head,0.60,Yes
2025-04-24 21:31:05,head,0.62,Yes
2025-04-24 21:31:07,head,0.79,Yes
2025-04-24 21:31:08,helmet,0.66,Yes
2025-04-24 21:31:10,head,0.75,Yes
2025-04-24 21:31:11,helmet,0.57,Yes
2025-04-24 21:31:12,head,0.50,Yes
2025-04-24 21:31:14,helmet,0.47,Yes
2025-04-24 21:31:14,head,0.58,Yes
2025-04-24 21:31:16,helmet,0.43,Yes
2025-04-24 21:31:16,head,0.63,Yes
2025-04-24 21:31:19,head,0.70,Yes
2025-04-24 21:34:25,head,0.75,Yes
2025-04-24 21:34:27,head,0.84,Yes
2025-04-24 21:34:29,head,0.81,Yes
2025-04-24 21:34:30,helmet,0.46,Yes
2025-04-24 21:34:38,person,0.56,Yes
2025-04-24 21:35:35,head,0.41,Yes
2025-04-24 21:35:48,helmet,0.47,Yes
2025-04-24 21:35:49,head,0.75,Yes
2025-04-24 21:35:51,head,0.50,Yes
2025-04-24 21:35:55,helmet,0.77,Yes
2025-04-24 21:35:56,head,0.63,Yes
2025-04-24 21:35:57,helmet,0.58,Yes
2025-04-24 21:35:58,head,0.79,Yes
2025-04-24 21:35:59,helmet,0.78,Yes
2025-04-24 21:36:00,head,0.87,Yes
2025-04-24 21:36:02,helmet,0.81,Yes
2025-04-24 21:36:02,head,0.79,Yes
2025-04-24 21:36:14,head,0.70,Yes
2025-04-24 21:36:16,head,0.73,Yes
2025-04-24 21:36:22,helmet,0.90,Yes
2025-04-24 21:36:24,helmet,0.94,Yes
2025-04-24 21:36:27,helmet,0.93,Yes
2025-04-24 21:36:29,helmet,0.94,Yes
2025-04-24 21:36:29,head,0.86,Yes
2025-04-24 21:36:42,helmet,0.84,Yes
2025-04-24 21:36:42,head,0.60,Yes
2025-04-24 21:36:44,helmet,0.91,Yes
2025-04-24 21:36:45,head,0.55,Yes
2025-04-24 21:36:47,head,0.77,Yes
2025-04-24 21:36:47,helmet,0.57,Yes
2025-04-24 21:37:40,helmet,0.93,Yes
2025-04-24 21:37:48,helmet,0.93,Yes
2025-04-24 21:37:51,helmet,0.90,Yes
2025-04-24 21:38:05,head,0.56,Yes
2025-04-24 21:38:07,head,0.78,Yes
2025-04-24 21:38:09,head,0.75,Yes
2025-04-24 21:39:44,head,0.78,Yes
2025-04-24 21:39:46,head,0.69,Yes
2025-04-24 21:39:47,helmet,0.53,Yes
2025-04-24 21:39:48,head,0.42,Yes
2025-04-24 21:39:50,head,0.89,Yes
2025-04-24 21:39:52,helmet,0.74,Yes
2025-04-24 21:39:53,head,0.85,Yes
2025-04-24 21:39:55,head,0.87,Yes
2025-04-24 21:39:56,helmet,0.81,Yes
2025-04-24 21:39:57,head,0.88,Yes
2025-04-24 21:39:59,head,0.81,Yes
2025-04-24 21:40:01,head,0.86,Yes
2025-04-24 21:40:03,head,0.90,Yes
2025-04-24 21:40:08,head,0.72,Yes
2025-04-24 21:40:09,helmet,0.44,Yes
2025-04-24 21:43:06,head,0.48,Yes
2025-04-24 21:43:06,helmet,0.59,Yes
2025-04-24 21:43:08,head,0.80,Yes
2025-04-24 21:43:10,head,0.87,Yes
2025-04-24 21:43:13,head,0.82,Yes
2025-04-24 21:43:15,helmet,0.40,Yes
2025-04-24 21:43:15,head,0.67,Yes
2025-04-24 21:43:17,head,0.81,Yes
2025-04-24 21:43:17,helmet,0.65,Yes
2025-04-24 21:43:19,head,0.90,Yes
2025-04-24 21:43:24,helmet,0.58,Yes
2025-04-24 21:43:48,helmet,0.94,Yes
2025-04-24 21:43:50,helmet,0.94,Yes
2025-04-24 21:43:52,helmet,0.93,Yes
2025-04-24 21:44:23,head,0.93,Yes
2025-04-24 21:44:25,head,0.90,Yes
2025-04-24 21:44:26,helmet,0.45,Yes
2025-04-24 21:44:29,helmet,0.67,Yes
2025-04-24 21:44:29,head,0.44,Yes
2025-04-24 21:44:31,head,0.85,Yes
2025-04-24 21:44:31,helmet,0.72,Yes
2025-04-24 21:44:33,head,0.77,Yes
2025-04-24 21:44:33,helmet,0.70,Yes
2025-04-24 21:44:43,head,0.74,Yes
2025-04-24 21:44:45,head,0.45,Yes
2025-04-24 21:44:48,head,0.58,Yes
2025-04-24 21:44:48,helmet,0.51,Yes
2025-04-24 21:44:50,helmet,0.88,Yes
2025-04-24 21:44:52,helmet,0.91,Yes
2025-04-24 21:44:54,helmet,0.90,Yes
2025-04-24 21:44:56,helmet,0.90,Yes
2025-04-24 21:44:59,helmet,0.92,Yes
2025-04-24 21:45:12,helmet,0.91,Yes
2025-04-25 22:20:57,helmet,0.41,Yes
2025-04-25 22:20:58,head,0.45,Yes
2025-04-25 22:21:00,head,0.74,Yes
2025-04-25 22:21:02,head,0.81,Yes
2025-04-25 22:21:03,helmet,0.43,Yes
2025-04-25 22:21:08,head,0.42,Yes
2025-04-25 22:21:18,head,0.42,Yes
2025-04-25 22:21:18,helmet,0.76,Yes
2025-04-25 22:21:20,head,0.42,Yes
2025-04-25 22:21:20,helmet,0.62,Yes
2025-04-25 22:21:22,head,0.50,Yes
2025-04-25 22:21:23,helmet,0.44,Yes
2025-04-25 22:21:26,helmet,0.75,Yes
2025-04-25 22:21:27,head,0.76,Yes
2025-04-25 22:21:28,helmet,0.61,Yes
2025-04-25 22:21:29,head,0.80,Yes
2025-04-25 22:21:32,head,0.80,Yes
2025-04-25 22:21:34,head,0.88,Yes
2025-04-25 22:21:36,head,0.67,Yes
2025-04-25 22:21:38,head,0.76,Yes
2025-04-25 22:21:40,head,0.87,Yes
2025-04-25 22:21:41,helmet,0.72,Yes
2025-04-25 22:21:42,head,0.88,Yes
2025-04-25 22:21:44,head,0.76,Yes
2025-04-25 22:21:46,head,0.73,Yes
2025-04-25 22:21:49,head,0.53,Yes
2025-04-25 22:22:04,head,0.55,Yes
2025-04-25 22:22:06,head,0.83,Yes
2025-04-25 22:22:08,head,0.69,Yes
2025-04-25 22:22:10,head,0.82,Yes
2025-04-25 22:22:15,head,0.79,Yes
2025-04-25 22:22:17,helmet,0.90,Yes
2025-04-25 22:22:18,head,0.92,Yes
2025-04-25 22:22:20,head,0.89,Yes
2025-04-25 22:22:22,head,0.86,Yes
2025-04-25 22:22:27,helmet,0.81,Yes
2025-04-25 22:22:31,helmet,0.71,Yes
